Layer,Projection,Eigenvalue Magnitude
Encoder_Layer_1,q_proj,1.166361
Encoder_Layer_1,q_proj,1.1291072
Encoder_Layer_1,q_proj,1.1291072
Encoder_Layer_1,q_proj,1.1372218
Encoder_Layer_1,q_proj,1.1372218
Encoder_Layer_1,q_proj,1.1185364
Encoder_Layer_1,q_proj,1.1185364
Encoder_Layer_1,q_proj,1.107035
Encoder_Layer_1,q_proj,1.107035
Encoder_Layer_1,q_proj,1.1552185
Encoder_Layer_1,q_proj,1.1552185
Encoder_Layer_1,q_proj,1.098511
Encoder_Layer_1,q_proj,1.098511
Encoder_Layer_1,q_proj,1.1429869
Encoder_Layer_1,q_proj,1.1429869
Encoder_Layer_1,q_proj,1.1310077
Encoder_Layer_1,q_proj,1.1310077
Encoder_Layer_1,q_proj,1.129
Encoder_Layer_1,q_proj,1.129
Encoder_Layer_1,q_proj,1.0828072
Encoder_Layer_1,q_proj,1.0828072
Encoder_Layer_1,q_proj,1.0631882
Encoder_Layer_1,q_proj,1.0631882
Encoder_Layer_1,q_proj,1.0596094
Encoder_Layer_1,q_proj,1.0596094
Encoder_Layer_1,q_proj,1.0599947
Encoder_Layer_1,q_proj,1.0599947
Encoder_Layer_1,q_proj,1.1312244
Encoder_Layer_1,q_proj,1.1312244
Encoder_Layer_1,q_proj,1.1283624
Encoder_Layer_1,q_proj,1.105865
Encoder_Layer_1,q_proj,1.105865
Encoder_Layer_1,q_proj,1.1007856
Encoder_Layer_1,q_proj,1.1007856
Encoder_Layer_1,q_proj,1.1063613
Encoder_Layer_1,q_proj,1.024778
Encoder_Layer_1,q_proj,1.024778
Encoder_Layer_1,q_proj,1.0239108
Encoder_Layer_1,q_proj,1.0239108
Encoder_Layer_1,q_proj,1.0865817
Encoder_Layer_1,q_proj,1.0865817
Encoder_Layer_1,q_proj,1.0613217
Encoder_Layer_1,q_proj,1.0613217
Encoder_Layer_1,q_proj,1.0673248
Encoder_Layer_1,q_proj,1.0673248
Encoder_Layer_1,q_proj,1.0348072
Encoder_Layer_1,q_proj,1.0348072
Encoder_Layer_1,q_proj,1.0881314
Encoder_Layer_1,q_proj,1.0881314
Encoder_Layer_1,q_proj,1.0889332
Encoder_Layer_1,q_proj,1.0889332
Encoder_Layer_1,q_proj,1.029709
Encoder_Layer_1,q_proj,1.029709
Encoder_Layer_1,q_proj,1.0358504
Encoder_Layer_1,q_proj,1.0358504
Encoder_Layer_1,q_proj,1.0318081
Encoder_Layer_1,q_proj,1.0318081
Encoder_Layer_1,q_proj,0.9914136
Encoder_Layer_1,q_proj,0.9914136
Encoder_Layer_1,q_proj,1.0361879
Encoder_Layer_1,q_proj,1.0361879
Encoder_Layer_1,q_proj,1.0359722
Encoder_Layer_1,q_proj,1.0359722
Encoder_Layer_1,q_proj,1.0204921
Encoder_Layer_1,q_proj,1.0204921
Encoder_Layer_1,q_proj,1.0026746
Encoder_Layer_1,q_proj,1.0026746
Encoder_Layer_1,q_proj,0.99970835
Encoder_Layer_1,q_proj,0.99970835
Encoder_Layer_1,q_proj,1.0151039
Encoder_Layer_1,q_proj,1.0151039
Encoder_Layer_1,q_proj,1.0283358
Encoder_Layer_1,q_proj,1.0283358
Encoder_Layer_1,q_proj,0.99484235
Encoder_Layer_1,q_proj,0.99484235
Encoder_Layer_1,q_proj,0.96281636
Encoder_Layer_1,q_proj,0.9687038
Encoder_Layer_1,q_proj,0.9687038
Encoder_Layer_1,q_proj,0.94428825
Encoder_Layer_1,q_proj,0.94428825
Encoder_Layer_1,q_proj,0.9786486
Encoder_Layer_1,q_proj,0.9786486
Encoder_Layer_1,q_proj,0.9550658
Encoder_Layer_1,q_proj,0.9550658
Encoder_Layer_1,q_proj,0.93457973
Encoder_Layer_1,q_proj,0.93457973
Encoder_Layer_1,q_proj,0.982836
Encoder_Layer_1,q_proj,0.982836
Encoder_Layer_1,q_proj,0.9481513
Encoder_Layer_1,q_proj,0.9481513
Encoder_Layer_1,q_proj,0.9200845
Encoder_Layer_1,q_proj,0.9200845
Encoder_Layer_1,q_proj,0.9264303
Encoder_Layer_1,q_proj,0.9264303
Encoder_Layer_1,q_proj,0.91143465
Encoder_Layer_1,q_proj,0.91143465
Encoder_Layer_1,q_proj,0.91279626
Encoder_Layer_1,q_proj,0.91279626
Encoder_Layer_1,q_proj,0.91948384
Encoder_Layer_1,q_proj,0.91948384
Encoder_Layer_1,q_proj,0.903075
Encoder_Layer_1,q_proj,0.903075
Encoder_Layer_1,q_proj,0.9373976
Encoder_Layer_1,q_proj,0.9373976
Encoder_Layer_1,q_proj,0.9238694
Encoder_Layer_1,q_proj,0.9238694
Encoder_Layer_1,q_proj,0.9212461
Encoder_Layer_1,q_proj,0.9212461
Encoder_Layer_1,q_proj,0.9052419
Encoder_Layer_1,q_proj,0.9052419
Encoder_Layer_1,q_proj,0.9093758
Encoder_Layer_1,q_proj,0.9093758
Encoder_Layer_1,q_proj,0.8990612
Encoder_Layer_1,q_proj,0.8990612
Encoder_Layer_1,q_proj,0.883113
Encoder_Layer_1,q_proj,0.883113
Encoder_Layer_1,q_proj,0.89205074
Encoder_Layer_1,q_proj,0.89205074
Encoder_Layer_1,q_proj,0.90201074
Encoder_Layer_1,q_proj,0.90201074
Encoder_Layer_1,q_proj,0.88102406
Encoder_Layer_1,q_proj,0.88102406
Encoder_Layer_1,q_proj,0.8912317
Encoder_Layer_1,q_proj,0.8749905
Encoder_Layer_1,q_proj,0.8749905
Encoder_Layer_1,q_proj,0.8657289
Encoder_Layer_1,q_proj,0.84777784
Encoder_Layer_1,q_proj,0.84777784
Encoder_Layer_1,q_proj,0.87754846
Encoder_Layer_1,q_proj,0.87754846
Encoder_Layer_1,q_proj,0.84928423
Encoder_Layer_1,q_proj,0.84928423
Encoder_Layer_1,q_proj,0.8531635
Encoder_Layer_1,q_proj,0.8531635
Encoder_Layer_1,q_proj,0.81862813
Encoder_Layer_1,q_proj,0.81862813
Encoder_Layer_1,q_proj,0.81716084
Encoder_Layer_1,q_proj,0.81716084
Encoder_Layer_1,q_proj,0.8624044
Encoder_Layer_1,q_proj,0.8624044
Encoder_Layer_1,q_proj,0.8242765
Encoder_Layer_1,q_proj,0.8242765
Encoder_Layer_1,q_proj,0.82178444
Encoder_Layer_1,q_proj,0.82178444
Encoder_Layer_1,q_proj,0.85121644
Encoder_Layer_1,q_proj,0.8500131
Encoder_Layer_1,q_proj,0.8500131
Encoder_Layer_1,q_proj,0.80297005
Encoder_Layer_1,q_proj,0.80297005
Encoder_Layer_1,q_proj,0.8484296
Encoder_Layer_1,q_proj,0.8484296
Encoder_Layer_1,q_proj,0.80709755
Encoder_Layer_1,q_proj,0.80709755
Encoder_Layer_1,q_proj,0.84194005
Encoder_Layer_1,q_proj,0.84194005
Encoder_Layer_1,q_proj,0.8343325
Encoder_Layer_1,q_proj,0.8343325
Encoder_Layer_1,q_proj,0.844042
Encoder_Layer_1,q_proj,0.844042
Encoder_Layer_1,q_proj,0.8263618
Encoder_Layer_1,q_proj,0.8263618
Encoder_Layer_1,q_proj,0.76848733
Encoder_Layer_1,q_proj,0.76848733
Encoder_Layer_1,q_proj,0.81244874
Encoder_Layer_1,q_proj,0.81244874
Encoder_Layer_1,q_proj,0.76922196
Encoder_Layer_1,q_proj,0.76922196
Encoder_Layer_1,q_proj,0.79712766
Encoder_Layer_1,q_proj,0.79712766
Encoder_Layer_1,q_proj,0.75516194
Encoder_Layer_1,q_proj,0.75516194
Encoder_Layer_1,q_proj,0.76907694
Encoder_Layer_1,q_proj,0.76907694
Encoder_Layer_1,q_proj,0.7927116
Encoder_Layer_1,q_proj,0.7749713
Encoder_Layer_1,q_proj,0.7749713
Encoder_Layer_1,q_proj,0.7893567
Encoder_Layer_1,q_proj,0.7893567
Encoder_Layer_1,q_proj,0.75977296
Encoder_Layer_1,q_proj,0.75977296
Encoder_Layer_1,q_proj,0.7634945
Encoder_Layer_1,q_proj,0.7634945
Encoder_Layer_1,q_proj,0.75938004
Encoder_Layer_1,q_proj,0.75938004
Encoder_Layer_1,q_proj,0.75956833
Encoder_Layer_1,q_proj,0.75956833
Encoder_Layer_1,q_proj,0.7356553
Encoder_Layer_1,q_proj,0.7356553
Encoder_Layer_1,q_proj,0.7338556
Encoder_Layer_1,q_proj,0.7338556
Encoder_Layer_1,q_proj,0.72547245
Encoder_Layer_1,q_proj,0.7316474
Encoder_Layer_1,q_proj,0.7316474
Encoder_Layer_1,q_proj,0.73066163
Encoder_Layer_1,q_proj,0.73066163
Encoder_Layer_1,q_proj,0.72419167
Encoder_Layer_1,q_proj,0.72419167
Encoder_Layer_1,q_proj,0.69994915
Encoder_Layer_1,q_proj,0.69994915
Encoder_Layer_1,q_proj,0.70521957
Encoder_Layer_1,q_proj,0.70521957
Encoder_Layer_1,q_proj,0.6940041
Encoder_Layer_1,q_proj,0.6940041
Encoder_Layer_1,q_proj,0.67058146
Encoder_Layer_1,q_proj,0.67058146
Encoder_Layer_1,q_proj,0.69342995
Encoder_Layer_1,q_proj,0.69342995
Encoder_Layer_1,q_proj,0.6630528
Encoder_Layer_1,q_proj,0.6630528
Encoder_Layer_1,q_proj,0.6705282
Encoder_Layer_1,q_proj,0.66298985
Encoder_Layer_1,q_proj,0.66298985
Encoder_Layer_1,q_proj,0.691074
Encoder_Layer_1,q_proj,0.691074
Encoder_Layer_1,q_proj,0.6361401
Encoder_Layer_1,q_proj,0.6361401
Encoder_Layer_1,q_proj,0.63567585
Encoder_Layer_1,q_proj,0.63567585
Encoder_Layer_1,q_proj,0.63212264
Encoder_Layer_1,q_proj,0.63212264
Encoder_Layer_1,q_proj,0.6317838
Encoder_Layer_1,q_proj,0.6317838
Encoder_Layer_1,q_proj,0.66069657
Encoder_Layer_1,q_proj,0.66069657
Encoder_Layer_1,q_proj,0.6588724
Encoder_Layer_1,q_proj,0.6588724
Encoder_Layer_1,q_proj,0.6539522
Encoder_Layer_1,q_proj,0.6539522
Encoder_Layer_1,q_proj,0.6522522
Encoder_Layer_1,q_proj,0.6522522
Encoder_Layer_1,q_proj,0.6241726
Encoder_Layer_1,q_proj,0.6241726
Encoder_Layer_1,q_proj,0.62762856
Encoder_Layer_1,q_proj,0.62762856
Encoder_Layer_1,q_proj,0.6342965
Encoder_Layer_1,q_proj,0.6342965
Encoder_Layer_1,q_proj,0.5671076
Encoder_Layer_1,q_proj,0.5671076
Encoder_Layer_1,q_proj,0.6234107
Encoder_Layer_1,q_proj,0.6234107
Encoder_Layer_1,q_proj,0.6329305
Encoder_Layer_1,q_proj,0.5922633
Encoder_Layer_1,q_proj,0.5922633
Encoder_Layer_1,q_proj,0.5897388
Encoder_Layer_1,q_proj,0.5897388
Encoder_Layer_1,q_proj,0.58141357
Encoder_Layer_1,q_proj,0.58141357
Encoder_Layer_1,q_proj,0.58354926
Encoder_Layer_1,q_proj,0.58354926
Encoder_Layer_1,q_proj,0.5836443
Encoder_Layer_1,q_proj,0.5836443
Encoder_Layer_1,q_proj,0.56405663
Encoder_Layer_1,q_proj,0.56405663
Encoder_Layer_1,q_proj,0.57175356
Encoder_Layer_1,q_proj,0.57175356
Encoder_Layer_1,q_proj,0.57563347
Encoder_Layer_1,q_proj,0.57563347
Encoder_Layer_1,q_proj,0.54835546
Encoder_Layer_1,q_proj,0.54835546
Encoder_Layer_1,q_proj,0.56651515
Encoder_Layer_1,q_proj,0.56651515
Encoder_Layer_1,q_proj,0.57294506
Encoder_Layer_1,q_proj,0.57294506
Encoder_Layer_1,q_proj,0.53580415
Encoder_Layer_1,q_proj,0.53580415
Encoder_Layer_1,q_proj,0.5354322
Encoder_Layer_1,q_proj,0.5354322
Encoder_Layer_1,q_proj,0.54543716
Encoder_Layer_1,q_proj,0.54543716
Encoder_Layer_1,q_proj,0.5093535
Encoder_Layer_1,q_proj,0.5093535
Encoder_Layer_1,q_proj,0.5249606
Encoder_Layer_1,q_proj,0.5249606
Encoder_Layer_1,q_proj,0.5157988
Encoder_Layer_1,q_proj,0.5157988
Encoder_Layer_1,q_proj,0.5265246
Encoder_Layer_1,q_proj,0.49075767
Encoder_Layer_1,q_proj,0.49075767
Encoder_Layer_1,q_proj,0.49785826
Encoder_Layer_1,q_proj,0.49785826
Encoder_Layer_1,q_proj,0.49091586
Encoder_Layer_1,q_proj,0.49091586
Encoder_Layer_1,q_proj,0.47994977
Encoder_Layer_1,q_proj,0.47994977
Encoder_Layer_1,q_proj,0.49173248
Encoder_Layer_1,q_proj,0.49173248
Encoder_Layer_1,q_proj,0.4832055
Encoder_Layer_1,q_proj,0.4832055
Encoder_Layer_1,q_proj,0.43857288
Encoder_Layer_1,q_proj,0.43857288
Encoder_Layer_1,q_proj,0.44235817
Encoder_Layer_1,q_proj,0.44235817
Encoder_Layer_1,q_proj,0.4829249
Encoder_Layer_1,q_proj,0.48420998
Encoder_Layer_1,q_proj,0.4362985
Encoder_Layer_1,q_proj,0.4362985
Encoder_Layer_1,q_proj,0.42358664
Encoder_Layer_1,q_proj,0.43436262
Encoder_Layer_1,q_proj,0.43436262
Encoder_Layer_1,q_proj,0.41948795
Encoder_Layer_1,q_proj,0.41948795
Encoder_Layer_1,q_proj,0.42643782
Encoder_Layer_1,q_proj,0.42643782
Encoder_Layer_1,q_proj,0.41343182
Encoder_Layer_1,q_proj,0.41343182
Encoder_Layer_1,q_proj,0.40324897
Encoder_Layer_1,q_proj,0.40324897
Encoder_Layer_1,q_proj,0.40724745
Encoder_Layer_1,q_proj,0.40724745
Encoder_Layer_1,q_proj,0.41840264
Encoder_Layer_1,q_proj,0.41840264
Encoder_Layer_1,q_proj,0.39178252
Encoder_Layer_1,q_proj,0.39178252
Encoder_Layer_1,q_proj,0.40612707
Encoder_Layer_1,q_proj,0.40612707
Encoder_Layer_1,q_proj,0.38702327
Encoder_Layer_1,q_proj,0.38702327
Encoder_Layer_1,q_proj,0.36925742
Encoder_Layer_1,q_proj,0.36925742
Encoder_Layer_1,q_proj,0.3886282
Encoder_Layer_1,q_proj,0.3886282
Encoder_Layer_1,q_proj,0.3660017
Encoder_Layer_1,q_proj,0.3660017
Encoder_Layer_1,q_proj,0.35037628
Encoder_Layer_1,q_proj,0.35037628
Encoder_Layer_1,q_proj,0.33362404
Encoder_Layer_1,q_proj,0.33362404
Encoder_Layer_1,q_proj,0.35681316
Encoder_Layer_1,q_proj,0.35681316
Encoder_Layer_1,q_proj,0.3484561
Encoder_Layer_1,q_proj,0.3484561
Encoder_Layer_1,q_proj,0.34349382
Encoder_Layer_1,q_proj,0.34349382
Encoder_Layer_1,q_proj,0.333857
Encoder_Layer_1,q_proj,0.333857
Encoder_Layer_1,q_proj,0.3162759
Encoder_Layer_1,q_proj,0.3162759
Encoder_Layer_1,q_proj,0.3388538
Encoder_Layer_1,q_proj,0.3388538
Encoder_Layer_1,q_proj,0.32043877
Encoder_Layer_1,q_proj,0.32043877
Encoder_Layer_1,q_proj,0.32636994
Encoder_Layer_1,q_proj,0.32636994
Encoder_Layer_1,q_proj,0.3109118
Encoder_Layer_1,q_proj,0.3109118
Encoder_Layer_1,q_proj,0.30104214
Encoder_Layer_1,q_proj,0.30104214
Encoder_Layer_1,q_proj,0.2820775
Encoder_Layer_1,q_proj,0.2820775
Encoder_Layer_1,q_proj,0.25573707
Encoder_Layer_1,q_proj,0.25573707
Encoder_Layer_1,q_proj,0.25991094
Encoder_Layer_1,q_proj,0.25991094
Encoder_Layer_1,q_proj,0.25232303
Encoder_Layer_1,q_proj,0.25232303
Encoder_Layer_1,q_proj,0.23638909
Encoder_Layer_1,q_proj,0.23638909
Encoder_Layer_1,q_proj,0.23859721
Encoder_Layer_1,q_proj,0.23859721
Encoder_Layer_1,q_proj,0.2068884
Encoder_Layer_1,q_proj,0.2068884
Encoder_Layer_1,q_proj,0.22148874
Encoder_Layer_1,q_proj,0.22148874
Encoder_Layer_1,q_proj,0.19882783
Encoder_Layer_1,q_proj,0.19882783
Encoder_Layer_1,q_proj,0.1987723
Encoder_Layer_1,q_proj,0.1987723
Encoder_Layer_1,q_proj,0.19820409
Encoder_Layer_1,q_proj,0.19820409
Encoder_Layer_1,q_proj,0.19972646
Encoder_Layer_1,q_proj,0.19972646
Encoder_Layer_1,q_proj,0.19472419
Encoder_Layer_1,q_proj,0.19472419
Encoder_Layer_1,q_proj,0.18716864
Encoder_Layer_1,q_proj,0.18716864
Encoder_Layer_1,q_proj,0.18567695
Encoder_Layer_1,q_proj,0.18567695
Encoder_Layer_1,q_proj,0.06646126
Encoder_Layer_1,q_proj,0.11917458
Encoder_Layer_1,q_proj,0.11917458
Encoder_Layer_1,q_proj,0.10999742
Encoder_Layer_1,q_proj,0.10999742
Encoder_Layer_1,q_proj,0.09528162
Encoder_Layer_1,q_proj,0.09528162
Encoder_Layer_1,q_proj,0.046619162
Encoder_Layer_1,q_proj,0.046619162
Encoder_Layer_1,q_proj,0.07194306
Encoder_Layer_1,q_proj,0.07194306
Encoder_Layer_1,v_proj,1.0583881
Encoder_Layer_1,v_proj,1.0583881
Encoder_Layer_1,v_proj,1.0533133
Encoder_Layer_1,v_proj,1.0533133
Encoder_Layer_1,v_proj,1.0407544
Encoder_Layer_1,v_proj,1.0407544
Encoder_Layer_1,v_proj,1.0465649
Encoder_Layer_1,v_proj,1.0465649
Encoder_Layer_1,v_proj,1.0522426
Encoder_Layer_1,v_proj,1.0522426
Encoder_Layer_1,v_proj,1.0120859
Encoder_Layer_1,v_proj,1.0120859
Encoder_Layer_1,v_proj,1.0513549
Encoder_Layer_1,v_proj,1.0513549
Encoder_Layer_1,v_proj,1.0629616
Encoder_Layer_1,v_proj,1.0629616
Encoder_Layer_1,v_proj,1.0582469
Encoder_Layer_1,v_proj,1.0582469
Encoder_Layer_1,v_proj,1.1035128
Encoder_Layer_1,v_proj,1.1035128
Encoder_Layer_1,v_proj,1.064026
Encoder_Layer_1,v_proj,1.064026
Encoder_Layer_1,v_proj,1.068144
Encoder_Layer_1,v_proj,1.0656942
Encoder_Layer_1,v_proj,1.0656942
Encoder_Layer_1,v_proj,1.044558
Encoder_Layer_1,v_proj,1.044558
Encoder_Layer_1,v_proj,1.0251286
Encoder_Layer_1,v_proj,1.0251286
Encoder_Layer_1,v_proj,1.0206106
Encoder_Layer_1,v_proj,1.0206106
Encoder_Layer_1,v_proj,1.0491416
Encoder_Layer_1,v_proj,1.0491416
Encoder_Layer_1,v_proj,1.0059237
Encoder_Layer_1,v_proj,1.0059237
Encoder_Layer_1,v_proj,1.0106231
Encoder_Layer_1,v_proj,1.0106231
Encoder_Layer_1,v_proj,1.0216925
Encoder_Layer_1,v_proj,1.0216925
Encoder_Layer_1,v_proj,1.0004103
Encoder_Layer_1,v_proj,1.0004103
Encoder_Layer_1,v_proj,0.9890505
Encoder_Layer_1,v_proj,0.9890505
Encoder_Layer_1,v_proj,1.0246656
Encoder_Layer_1,v_proj,1.0246656
Encoder_Layer_1,v_proj,0.99587303
Encoder_Layer_1,v_proj,0.99587303
Encoder_Layer_1,v_proj,0.99480784
Encoder_Layer_1,v_proj,0.99480784
Encoder_Layer_1,v_proj,0.95602095
Encoder_Layer_1,v_proj,0.95602095
Encoder_Layer_1,v_proj,1.0044988
Encoder_Layer_1,v_proj,1.0044988
Encoder_Layer_1,v_proj,1.0085951
Encoder_Layer_1,v_proj,1.0085951
Encoder_Layer_1,v_proj,1.0118244
Encoder_Layer_1,v_proj,1.0118244
Encoder_Layer_1,v_proj,0.97442514
Encoder_Layer_1,v_proj,0.97442514
Encoder_Layer_1,v_proj,0.9670189
Encoder_Layer_1,v_proj,0.9670189
Encoder_Layer_1,v_proj,0.94939786
Encoder_Layer_1,v_proj,0.94939786
Encoder_Layer_1,v_proj,0.9986721
Encoder_Layer_1,v_proj,0.9986721
Encoder_Layer_1,v_proj,0.9997371
Encoder_Layer_1,v_proj,0.9997371
Encoder_Layer_1,v_proj,0.95275575
Encoder_Layer_1,v_proj,0.95275575
Encoder_Layer_1,v_proj,0.96056116
Encoder_Layer_1,v_proj,0.96056116
Encoder_Layer_1,v_proj,0.9971681
Encoder_Layer_1,v_proj,0.9971681
Encoder_Layer_1,v_proj,0.97997254
Encoder_Layer_1,v_proj,0.97997254
Encoder_Layer_1,v_proj,0.98007894
Encoder_Layer_1,v_proj,0.98007894
Encoder_Layer_1,v_proj,0.9570148
Encoder_Layer_1,v_proj,0.9570148
Encoder_Layer_1,v_proj,0.8914617
Encoder_Layer_1,v_proj,0.8914617
Encoder_Layer_1,v_proj,0.9526248
Encoder_Layer_1,v_proj,0.9526248
Encoder_Layer_1,v_proj,0.9334887
Encoder_Layer_1,v_proj,0.9334887
Encoder_Layer_1,v_proj,0.95299846
Encoder_Layer_1,v_proj,0.95299846
Encoder_Layer_1,v_proj,0.9184591
Encoder_Layer_1,v_proj,0.9184591
Encoder_Layer_1,v_proj,0.9348989
Encoder_Layer_1,v_proj,0.9348989
Encoder_Layer_1,v_proj,0.9394887
Encoder_Layer_1,v_proj,0.9394887
Encoder_Layer_1,v_proj,0.946804
Encoder_Layer_1,v_proj,0.946804
Encoder_Layer_1,v_proj,0.94154525
Encoder_Layer_1,v_proj,0.94154525
Encoder_Layer_1,v_proj,0.92831194
Encoder_Layer_1,v_proj,0.92831194
Encoder_Layer_1,v_proj,0.9389283
Encoder_Layer_1,v_proj,0.9389283
Encoder_Layer_1,v_proj,0.8877731
Encoder_Layer_1,v_proj,0.8877731
Encoder_Layer_1,v_proj,0.8866219
Encoder_Layer_1,v_proj,0.8866219
Encoder_Layer_1,v_proj,0.90492207
Encoder_Layer_1,v_proj,0.90492207
Encoder_Layer_1,v_proj,0.9091662
Encoder_Layer_1,v_proj,0.9091662
Encoder_Layer_1,v_proj,0.8895965
Encoder_Layer_1,v_proj,0.8895965
Encoder_Layer_1,v_proj,0.86232275
Encoder_Layer_1,v_proj,0.8787175
Encoder_Layer_1,v_proj,0.8787175
Encoder_Layer_1,v_proj,0.88794905
Encoder_Layer_1,v_proj,0.88794905
Encoder_Layer_1,v_proj,0.8872292
Encoder_Layer_1,v_proj,0.8872292
Encoder_Layer_1,v_proj,0.8709112
Encoder_Layer_1,v_proj,0.8709112
Encoder_Layer_1,v_proj,0.8918812
Encoder_Layer_1,v_proj,0.8918812
Encoder_Layer_1,v_proj,0.84532446
Encoder_Layer_1,v_proj,0.84532446
Encoder_Layer_1,v_proj,0.83523726
Encoder_Layer_1,v_proj,0.83523726
Encoder_Layer_1,v_proj,0.8835128
Encoder_Layer_1,v_proj,0.8835128
Encoder_Layer_1,v_proj,0.8648725
Encoder_Layer_1,v_proj,0.8648725
Encoder_Layer_1,v_proj,0.8510285
Encoder_Layer_1,v_proj,0.8510285
Encoder_Layer_1,v_proj,0.8213671
Encoder_Layer_1,v_proj,0.8213671
Encoder_Layer_1,v_proj,0.8484483
Encoder_Layer_1,v_proj,0.8484483
Encoder_Layer_1,v_proj,0.8128086
Encoder_Layer_1,v_proj,0.8128086
Encoder_Layer_1,v_proj,0.8440484
Encoder_Layer_1,v_proj,0.8440484
Encoder_Layer_1,v_proj,0.8601673
Encoder_Layer_1,v_proj,0.8601673
Encoder_Layer_1,v_proj,0.85688454
Encoder_Layer_1,v_proj,0.85688454
Encoder_Layer_1,v_proj,0.8595229
Encoder_Layer_1,v_proj,0.8595229
Encoder_Layer_1,v_proj,0.82630444
Encoder_Layer_1,v_proj,0.82630444
Encoder_Layer_1,v_proj,0.8441878
Encoder_Layer_1,v_proj,0.8441878
Encoder_Layer_1,v_proj,0.8438326
Encoder_Layer_1,v_proj,0.8438326
Encoder_Layer_1,v_proj,0.8409209
Encoder_Layer_1,v_proj,0.8409209
Encoder_Layer_1,v_proj,0.8340243
Encoder_Layer_1,v_proj,0.8340243
Encoder_Layer_1,v_proj,0.8188716
Encoder_Layer_1,v_proj,0.8188716
Encoder_Layer_1,v_proj,0.8430624
Encoder_Layer_1,v_proj,0.8430624
Encoder_Layer_1,v_proj,0.81399333
Encoder_Layer_1,v_proj,0.81399333
Encoder_Layer_1,v_proj,0.83271414
Encoder_Layer_1,v_proj,0.83271414
Encoder_Layer_1,v_proj,0.82368684
Encoder_Layer_1,v_proj,0.82368684
Encoder_Layer_1,v_proj,0.80908144
Encoder_Layer_1,v_proj,0.80908144
Encoder_Layer_1,v_proj,0.8157086
Encoder_Layer_1,v_proj,0.8157086
Encoder_Layer_1,v_proj,0.7965017
Encoder_Layer_1,v_proj,0.7965017
Encoder_Layer_1,v_proj,0.7771514
Encoder_Layer_1,v_proj,0.791129
Encoder_Layer_1,v_proj,0.791129
Encoder_Layer_1,v_proj,0.74538517
Encoder_Layer_1,v_proj,0.74538517
Encoder_Layer_1,v_proj,0.7738075
Encoder_Layer_1,v_proj,0.7738075
Encoder_Layer_1,v_proj,0.770304
Encoder_Layer_1,v_proj,0.770304
Encoder_Layer_1,v_proj,0.76893735
Encoder_Layer_1,v_proj,0.76893735
Encoder_Layer_1,v_proj,0.7743273
Encoder_Layer_1,v_proj,0.7743273
Encoder_Layer_1,v_proj,0.7581704
Encoder_Layer_1,v_proj,0.7581704
Encoder_Layer_1,v_proj,0.79022646
Encoder_Layer_1,v_proj,0.79022646
Encoder_Layer_1,v_proj,0.7621877
Encoder_Layer_1,v_proj,0.76353407
Encoder_Layer_1,v_proj,0.76353407
Encoder_Layer_1,v_proj,0.76130915
Encoder_Layer_1,v_proj,0.76130915
Encoder_Layer_1,v_proj,0.7331999
Encoder_Layer_1,v_proj,0.7331999
Encoder_Layer_1,v_proj,0.72764003
Encoder_Layer_1,v_proj,0.72764003
Encoder_Layer_1,v_proj,0.71558166
Encoder_Layer_1,v_proj,0.71558166
Encoder_Layer_1,v_proj,0.74707997
Encoder_Layer_1,v_proj,0.74707997
Encoder_Layer_1,v_proj,0.7451206
Encoder_Layer_1,v_proj,0.7451206
Encoder_Layer_1,v_proj,0.72581005
Encoder_Layer_1,v_proj,0.72581005
Encoder_Layer_1,v_proj,0.72300625
Encoder_Layer_1,v_proj,0.72300625
Encoder_Layer_1,v_proj,0.7197737
Encoder_Layer_1,v_proj,0.7197737
Encoder_Layer_1,v_proj,0.718779
Encoder_Layer_1,v_proj,0.718779
Encoder_Layer_1,v_proj,0.6890402
Encoder_Layer_1,v_proj,0.6890402
Encoder_Layer_1,v_proj,0.7154305
Encoder_Layer_1,v_proj,0.7154305
Encoder_Layer_1,v_proj,0.729456
Encoder_Layer_1,v_proj,0.729456
Encoder_Layer_1,v_proj,0.6909765
Encoder_Layer_1,v_proj,0.6909765
Encoder_Layer_1,v_proj,0.68684226
Encoder_Layer_1,v_proj,0.68684226
Encoder_Layer_1,v_proj,0.72480434
Encoder_Layer_1,v_proj,0.72480434
Encoder_Layer_1,v_proj,0.6661807
Encoder_Layer_1,v_proj,0.6661807
Encoder_Layer_1,v_proj,0.68119013
Encoder_Layer_1,v_proj,0.68119013
Encoder_Layer_1,v_proj,0.6625125
Encoder_Layer_1,v_proj,0.6625125
Encoder_Layer_1,v_proj,0.71852404
Encoder_Layer_1,v_proj,0.71852404
Encoder_Layer_1,v_proj,0.65813386
Encoder_Layer_1,v_proj,0.65813386
Encoder_Layer_1,v_proj,0.7037733
Encoder_Layer_1,v_proj,0.7037733
Encoder_Layer_1,v_proj,0.70063215
Encoder_Layer_1,v_proj,0.70063215
Encoder_Layer_1,v_proj,0.686519
Encoder_Layer_1,v_proj,0.686519
Encoder_Layer_1,v_proj,0.68191046
Encoder_Layer_1,v_proj,0.68191046
Encoder_Layer_1,v_proj,0.6798566
Encoder_Layer_1,v_proj,0.6798566
Encoder_Layer_1,v_proj,0.63270754
Encoder_Layer_1,v_proj,0.63270754
Encoder_Layer_1,v_proj,0.63371027
Encoder_Layer_1,v_proj,0.63371027
Encoder_Layer_1,v_proj,0.6317339
